dummy_celebrities,dummy_entertainment,dummy_entertainmentleisurebusiness,dummy_francepolitics,dummy_jeanlucmlenchon,dummy_nikosaliagas,dummy_politicalfigures,dummy_soccer,dummy_sports,dummy_sportsfitnessbusiness,dummy_staderennaisfc,dummy_tvhosts,dummy_tvstars,dummy_tweet_period_afternoon,dummy_tweet_period_morning,dummy_tweet_period_night,hashtags_count,impression_count,mentions_count,tweet_external_urls_count,tweet_length,tweet_medias_count,tweet_sentiment,tweet_text,followers_count
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,140,0,0.0,"RT @SergeZaka: [Thread] Depuis 1961, le changement climatique apporte + de 🌧️ sur 75% du territoire. Ouai ! PLUS DE PLUIE ! Dans le même te…",576217
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,140,0,0.0,"RT @ClimatMedias: Aujourd’hui, la réforme des retraites risque de masquer la sortie de la synthèse des rapports du GIEC dès sa publication.…",576217
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,140,0,0.0,"RT @SergeZaka: On y est...
Sur un an glissant, la région de Leucate (Pyrénées-Orientales) n'a reçu que 170-190 mm de pluie. En terme de plu…",576217
0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,140,0,0.0,"RT @Qofficiel: « Emmanuel Macron a le sentiment que plus un pays va travailler, plus il va être puissant. C’est un raisonnement du siècle p…",576217
0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,140,0,0.0,RT @Ushuaia_TV: Il a exploré à de nombreuses reprises l'Antarctique et a reçu un Oscar pour son film La Marche de l'Empereur : @Luc_Jacquet…,576217
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,140,0,-0.34,"RT @Ushuaia_TV: Une rencontre 100% nature entre @Fanny_Agostini et @Luc_Jacquet dans le massif du Jura 🤩

⏰ RDV ce soir à 20:45 dans un épi…",576217
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,140,0,0.1531,"RT @Ushuaia_TV: On pourrait écouter @Luc_Jacquet parler du vivant pendant des heures 😍 ⬇️

⏰ Retrouvez-le dans un épisode inédit #EnTerreFe…",576217
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,140,0,0.0,"RT @Bloom_FR: 29/29  Protéger l’océan c’est son rôle, c’est sa mission de chef de l’Etat. Il suffit de tenir tête à quelques lobbies pour e…",576217
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,140,0,0.0,"RT @ClimatMedias: Pendant 2 jours, l’enjeu essentiel de la préservation des forêts pourrait être à la Une. @TF1Info, @France2tv, @infofranc…",576217
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,0,140,0,-0.5859,"RT @Ushuaia_TV: Souvenirs d'un épisode 100% nature d' #EnTerreFerme avec @Fanny_Agostini et @Zazieonline 🔥

⏰ À (re)découvrir ce soir à 20:…",576217
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,199,1,0,80,0,0.0,"@pierreniney salut Pierre , peux tu me suivre pour t'envoyer un message en MP:-)",576217
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,140,0,0.0,"RT @Ushuaia_TV: Souvenirs d’un tournage privilégié pour @Fanny_Agostini : entre sports et nature, à la découverte du pays natal de @BixeLiz…",576217
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,0,140,0,0.0,"RT @Ushuaia_TV: Pour bien commencer l'année, @BixeLizarazu reçoit @Fanny_Agostini dans #EnTerreFerme 👇

📺 RDV ce soir à 20:45 sur #UshuaïaT…",576217
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,140,0,-0.34,"RT @Ushuaia_TV: Quand @BixeLizarazu nous fait découvrir son jardin et ses magnifiques arbres 🤩

⏰ Retrouvez-le demain à 20h45 sur #UshuaïaT…",576217
0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,8,14342,5,0,295,1,0.0,"#EnTerreFerme c’est demain à 20h45 sur @Ushuaia_TV ! 🌊 

@BixeLizarazu m’accueille dans son Pays Basque natale 🌿

Une émission remplie de rires et d’émerveillement 🌱

@phareouesttv @surfridereurope @surfriderfrance #ocean #mer #environment #foot #ecologie #surf #montagne https://t.co/1sIXeeWCg7",576217
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,148,0,0.0,"RT @stephhuin: 🎥 💧 [Série Buée &amp; Claquettes]

L'Auvergne Thermale a le plaisir de vous dévoiler le huitième épisode de sa web-série ""Buée &amp;…",576217
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,140,0,0.0,"RT @Ushuaia_TV: 🗣️""Homme libre, toujours tu chériras la mer"" - Baudelaire 
Un instant de pure nature et de poésie avec @Fanny_Agostini et @…",576217
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,140,0,0.0,"RT @Ushuaia_TV: 📆 Un rendez-vous à ne pas manquer ! 
➡️ Retrouvez @Fanny_Agostini et @BixeLizarazu, samedi à 20h45 dans un épisode inédit d…",576217
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,2,0,139,0,0.0,"RT @Ushuaia_TV: #InterviewNature
#EnTerreFerme revient pour une nouvelle saison ! 🤩
Et @Fanny_Agostini commence fort puisqu'elle part à la…",576217
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4673,9,0,278,0,0.0,Près de six cent mille fondu(e)s de cinéma devant #BeauGeste hier soir @France2tv @manuelalduy  @stephanesg Bravo à @Black_Dprod @FredBenudis @MediawanFr et au taulier @pierrelescure pour cette hirondelle qui annonce le printemps @Festival_Cannes sur les antennes de @Francetele,10405
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,140,0,0.5904,RT @manuelalduy: Merci aux 3.7M tsp hier soir devant LA FOLIE DES GRANDEURS de Gérard Oury et aux 600k devant BEAU GESTE avec @pierrelescur…,10405
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5717,5,0,267,0,0.5093,"440 000 téléspectateurs à 23h15 hier soir sur @France2tv autour de #GenerationPaname @panameartcafe! Bravo à @mathieumadenian @KaderAounProd de repérer, faire répéter et réunir les jeunes pousses du stand-up dans cette pépinière de talents accompagnée par @Francetele",10405
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4,551,3,0,279,0,0.3802,#Beethoven superstar ce soir sur @ftvculturebox. Accéder joyeusement à la musique classique grâce à l’enthousiasme de @JFZygel #LesClefsdelOrchestre .Suivi du  concert étonnant et original #PastoralforthePlanet @Equilbey: la 6e symphonie #Beethoven comme hymne à l’environnement!,10405
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,2,0,140,0,0.0,"RT @HeleneHPDV: H-2 ! #AngelinPreljocaj sur Culturebox📺 à partir de 21h10
👉🏽TNT canal 14 + @francetv

#choregraphe #France #Albanie🇦🇱
@Acad…",10405
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5,583,4,0,194,0,0.0,"La #semainedeladanse continue sur @ftvculturebox avec #SuresnesCitéDanse  @villedesuresnes et le #GoldenStarTour #MaisondelaDanse @villedelyon . Ce soir, le #hiphop est chez lui sur @Francetele!",10405
0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,2,0,139,0,0.0,"RT @Francetele: 🎾 @Francetele renouvelle les droits de diffusion du Tournoi de #RolandGarros pour les éditions de 2024 à 2027 !

Un accord…",10405
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,577,3,0,277,0,0.0,"« Vous chantiez? Et bien dansez maintenant! » Toute la semaine @ftvculturebox fête la danse: suivez @andremanou pour une plongée originale et passionnante dans l’histoire du #tango #AstorPiazzolla @bonne_pioche. Après l’Argentine, les Antilles: poussez les meubles et #zouké!💃🕺",10405
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,3,0,140,0,0.0,"RT @ZoomDesMedias: #LaNuitDesMolières, orchestrée par Alexis Michalik, lundi 24 avril à 21h10 sur @France3tv

#culture #théâtre @MichelField",10405
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9429,3,0,136,2,0.0,Merci ⁦@Le_Figaro⁩ ⁦@abrezet⁩ d’avoir accueilli cette réflexion autour des missions culturelles de ⁦@Francetele⁩ https://t.co/aKUJKeaA4W,10405
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,804,2,0,276,0,0.0,La Nouvelle-Calédonie est à l’honneur ce soir sur @ftvculturebox autour du chorégraphe Thierry Verger revenu danser dans son île natale. Des paysages somptueux où les corps dessinent les destins calédoniens: une création et un documentaire singuliers et envoûtants @Francetele,10405
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,0,140,0,0.0,"RT @MorganeProd: ☄️Ce soir au @Zenith_Paris captation du concert de #Lujipeka : prochainement sur @France2tv @ftvculturebox ! 

@MichelFiel…",10405
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,2,0,140,0,0.0,"RT @HeleneHPDV: 📢Culturebox mène la #danse💃Semaine spéciale🕺

📺 Culturebox, L'émission
@RaphalYem

📺samedi 1er
LE LAC DES CYGNES
#BALLET OP…",10405
0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,140,0,0.0,"RT @Festival_Cannes: C'est officiel, le 20 mai prochain, Martin Scorsese présentera #KillersOfTheFlowerMoon en avant-première mondiale à #C…",10405
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,1351,7,0,276,0,0.9022,"Sur @ftvculturebox ce soir, festival se chante au féminin avec le #festival @_soeursjumelles #JoyeusementFéministe @IamJulieGayet @RochefortOcean et le beau concert @yaelnaim au #festival #QuiVaPianoVaSolo #SaintEustache @Paris @Francetele soutien et partenaire des festivals.",10405
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,603,3,0,248,0,0.0,Belle soirée de musique sur @ftvculturebox avec la #finale de la cinquième édition des #VoixdesOutreMer présentée par #FabriceDiFalco et #laurenceRoustandjee et la rediffuson des dernières @VictClassique qui ont fêté leur trente ans sur @Francetele,10405
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,140,0,0.0,"RT @yvan_cassar: MERCI 🙏 ❤️
Il y’a  des jours qui vous marquent, des concerts gravés à jamais ✊
Je me souviendrai de ce vendredi.
Nous étio…",10405
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,140,0,0.0,RT @petitmond: Bravo @n_darrigrand la plus 🧠 des productrices !!! La tenue du débat a été impeccable…sans écrans coupé en deux avec une pou…,10405
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1063,3,0,279,0,0.0,"@yvan_cassar dirige ce soir #JohnnyHallydaySymphonique sur @France3tv. Un spectacle unique et grandiose, où le musicien fait revivre les grands titres du « taulier » qu’il accompagna longtemps avec orchestre et vidéos.. Emotion garantie et superbe témoignage d’amitié @Francetele",10405
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,253355,3,0,195,0,0.7003,Ce soir @ftvculturebox consacre sa soirée à un grand talent du rap français @Medinrecords: concert à #LaCigale suivi d’un documentaire #MedineNormandie sur la préparation de son album @Francetele,10405
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,140,0,0.0,"RT @libe: 🔴 Le journaliste Olivier Dubois vient d'être libéré. Il était otage au Mali depuis près de deux ans.

En savoir plus : https://t.…",10405
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,140,0,0.0,RT @stephanesg: Il était un des fondateurs du site @franceinfo et a marqué jusqu’à ce jour les équipes numériques @francetele Sa trace rest…,10405
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1261,2,0,273,0,0.3612,"Pour les amoureux de musique classique @ftvculturebox propose ce soir de s’immerger dans @PianoLaRoque , l’un des plus grands festivals de piano au monde, avec les récitals #annequeffelec et #nelsongoerner. Deux virtuoses et le cadre féérique du parc du château de Florans.",10405
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,140,0,0.0,"RT @RaphalYem: 20 ans après avoir commencé dans la presse rap, très fier de vous annoncer mon arrivée sur @france2 avec « 2H2L ». Les musiq…",10405
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,140,0,0.0,"RT @NilouSoyeux: Séance de signature « Crépuscule à Casablanca » de @MMelvina Librairie de Paris ! Un livre que j’ai dévoré, conquise par G…",10405
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1383,6,0,258,1,0.0,⁦@Daphne_Burki01⁩ aux commandes de la Cérémonie d’ouverture ⁦@FestSeriesMania⁩ ⁦@lillefrance⁩ ⁦@hautsdefrance⁩. En direct ce soir à 20h sur ⁦@ftvculturebox⁩. ⁦@Francetele⁩ partenaire de ces rencontres internationales autour des séries https://t.co/MhlSYAZUcu,10405
0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,140,0,0.0,RT @LaurenceHerszb1: Merci @ftvculturebox de nous accompagner en direct ce soir. Cette chaîne est un bijou d’intelligence et de joie dédiée…,10405
0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1689,0,0,279,0,0.555,"Le premier reportage télévisé en couleur, c’était lui. Le scopitone, ancêtre de nos clips, c’était lui! Monsieur Cinéma, Questions à Domicile, c’était lui! #AlexandreTarta, qui a formé des générations de réalisateurs, était un grand monsieur de la télé qui le pleure aujourd’hui🙏",10405
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,740,6,0,209,1,0.0,@Soolking fait salle comble et met le feu ce soir dans un @Zenith_Paris survolté sous les caméras de #JulienFaustino. Bientôt sur @France2tv et @ftvculturebox @UMusicFrance @MorganeProd https://t.co/EW853c4oQM,10405
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,140,0,0.0,"RT @Francetele: 📺 @PhilMartinetti, directeur du réseau régional de @France3tv :

""France 3 est plus que jamais la première chaine de vos ré…",10405
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,140,0,0.0,"RT @NgatchaArnaud: Merci ! Vous étiez plus 1,6 millions devant #UnisFaceAuSeisme, merci votre générosité. Félicitations aux artistes, à @Le…",10405
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2878,8,0,273,0,0.0,"Merci aux artistes, à @LeaSalame et @bernstephane, à mes camarades @AlexRedde @NgatchaArnaud et à @ElectronProd pour ce magnifique concert #Unisfaceauseisme. Merci à tous pour vos dons à @Fondationfrance. Une soirée de solidarité #servicepublic @DelphineErnotte @stephanesg",10405
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2562,5,0,261,1,0.4588,⁦@OLYMPIAHALL⁩ Répétitions toute la soirée pour le grand concert de solidarité #UnisFaceauSeisme demain soir en direct sur ⁦@France2tv⁩. Merci à tous les artistes présents à l’appel de ⁦⁦⁦@Francetele⁩ ⁦@Electron_Prod⁩ ⁦⁦@Fondationfrance⁩ https://t.co/IyuJUmsv24,10405
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,140,0,0.0,"RT @HeleneHPDV: 📢RIGOLETTO sera diffusé sur @France5tv dimanche 19 à 14h30
🤩Une formidable production
dirigée par🎵@glassyben
avec notamment…",10405
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,701,3,0,251,0,-0.128,"#10marsjelis @LeCNL: un quart d’heure dans la journée pour LIRE, tout simplement. Ce sera les #FragmentsDiscoursAmoureux @RolandBarthes. « Suis-je amoureux?- Oui puisque j’attends.L’identité fatale de l’amoureux: je suis celui qui attend » @Francetele",10405
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,410,0,0,278,0,0.0,"Il était toujours aux aguets, en mouvement, intarissable, généreux. Pionnier à l’orée des 70’ sur le genre et les minorités aussi bien que sur les banlieues et la périphérie, #RolandCastro revendiquait la force de l’utopie: architecte, mais surtout inlassable agitateur d’idées🥲",10405
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,140,0,0.4588,RT @Electron_Prod: Unis face au séisme : Le grand concert de solidarité pour les populations turque et syrienne : https://t.co/RCbeHWCsKs v…,10405
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,715,2,0,237,0,0.1531,"@LeCNL nous invite à lire #10marsjelis. Demain je participe avec un de mes livres fétiches, les Fragments d’un Discours Amoureux de #RolandBarthes. Ne serait-ce que pour cette phrase: « On aime parce qu’il y a eu des livres » @Francetele",10405
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,140,0,0.0,"RT @NgatchaArnaud: Mardi 14 mars sur ⁦@France2tv⁩ « unis face au séisme » à 20h40 avec ⁦@LeaSalame⁩, ⁦@bernstephane⁩ et les équipes de la r…",10405
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,140,0,0.0,"RT @France4tv: Un mélange de cumbia psyché et de garage rock pour une soirée endiablée ! 🎸

📺 Retrouvez le concert de Los Bitchos à Rock en…",10405
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,140,0,0.0,RT @NgatchaArnaud: « Unis face au Séisme » mardi 14 mars 20h40 sur ⁦@France2tv⁩. Une Opération spéciale ⁦@Francetele⁩ avec ⁦@Fondationfranc…,10405
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,139,0,0.9741,"RT @herbiehancock: Wayne Shorter, my best friend, left us with courage in his heart, love and compassion for all, and a seeking spirit for…",10405
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2354,10,0,269,0,0.0,"En direct sur @France3tv, @bernstephane fête les 30 ans @LesVictoires classiques @francemusique @dijon Et sur @ftvculturebox le concert mythique 2019 de @IggyPop @rockenseine et #Tayk @Accor_Arena! 🎶« Toutes les musiques qu’on aime.. » sont chez elles à @Francetele!🎻🎹🎸",10405
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,78,1,0,17,0,0.0,@parisencommun9 🙏,10405
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,7376,0,0,277,0,0.0,"Dans la salle du bar tabac de la rue des martyrs, ça ne va plus swinguer pareil. Le taulier #FrançoisHadjiLazaro a fermé boutique: on y croisait le punk et à Pigalle, Gibson et accordéon, le rock et Damia, les #GarçonsBouchers, #Topor ou la #ManoNegra, les mots et les mets 🙏🥲🪗",10405
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,140,0,0.0,RT @DVarrod: Événement ! Le 17 mars prochain @France2tv 22H50 retrouvez la création inédite @eddydepretto  «Love Factory» imaginée et conçu…,10405
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1479,4,0,272,0,0.0,"🇧🇷Deux légendes de la musique brésilienne se succèdent ce soir sur @ftvculturebox: @gilbertogil et @caetanoveloso, tous deux sur la scène de la #PhilarmonieParis. L’énergie du premier, l’élégance du second, les mille et une nuances harmoniques de la bossa nova @Francetele",10405
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,26355,6,0,275,0,0.4588,"Plus de six cent mille téléspectateurs ont fait le #BeauGeste de regarder l’émission cinéma @France2tv @manuelalduy 
Un grand merci à l’épatant @pierrelescure et aux équipes @Black_Dprod @FredBenudis #EricHannezo pour ces ballades, ces rencontres, ces découvertes @Francetele",10405
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,140,0,0.0,"RT @HeleneHPDV: Ce soir à 21h10 rassemblons petits et grands sur 
@ftvculturebox/ @France4tv 
LE CARNAVAL DES ANIMAUX  de Camille Saint-Saë…",10405
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,402,0,0,276,0,0.4588,"Il n’était pas connu du grand public mais, des décennies durant, les chanteurs ne jurèrent que par lui: Gainsbourg, Ferrat, Vian, Reggiani, Moustaki, France Gall.. leurs chansons gravées dans nos mémoires doivent tant à l’arrangeur #AlainGoraguer, véritable architecte du son…",10405
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1493,1,0,246,1,0.0,"Incroyable exposition #Vermeer au ⁦@rijksmuseum⁩ d’Amsterdam. Jamais autant de toiles (28 sur les 37 recensées) n’avaient ainsi été rassemblées, provenant de musées et de collections privées du monde entier. Époustouflant! https://t.co/ssFBCFuP2p",10405
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,140,0,0.4019,RT @AlexRedde: 🎉👏🏼Une Magnifique Cérémonie et une magnifique audience pr une soirée pleine d’émotion #LesVictoires @France2tv🏆👏🏼à ts les ar…,10405
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,140,0,0.0,"RT @noemie_roussel: Si vous avez manqué #AliceNeel au @CentrePompidou et que vous êtes de passage à Londres, une nouvelle expo lui sera con…",10405
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,140,0,0.0,"RT @France5tv: Journaliste, patron de presse, critique théâtral, Philippe Tesson était une figure incontournable des médias.

Notre antenne…",10405
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,140,0,0.0,"RT @davidmontagne: Une journée avec Philippe Tesson etait toujours une belle journée. Merci pour ta Joie, ta camaraderie. 

Il faudra garde…",10405
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,3,0,140,0,0.4767,"RT @ZoomDesMedias: #humour #humoriste

Le #PanameComedyClub au @panameartcafe revient sur @ftvculturebox avec un n° INEDIT 👉 Vendredi 24 fé…",10405
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,945,1,0,279,0,0.4588,"#PhilippeTesson. Sa passion de la presse, son acuité, son ironie, sa curiosité, sa mauvaise foi, son élégance, sa générosité.. Du #QuotidiendeParis à ses chroniques théâtrales @ParisPremier, ce fut un privilège et un régal de croiser plusieurs fois son chemin. Pensées aux siens.",10405
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12915,4,0,199,1,0.0,"Merci @le_Parisien de mettre en valeur le formidable concert de @TaycOfficiel qui a soulevé l’enthousiasme des spectateurs de @Accor_Arena, diffusé ce soir sur @ftvculturebox. https://t.co/t7rRnOdyko",10405
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,144,0,0.0,"RT @_Cameralucida: ""Piccolo &amp; Saxo"" sélectionné au @FestivalLuchon. 
(un conte musical pour tous raconté par François Morel avec l'Orchestr…",10405
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,569,2,0,271,0,0.0,"Ce soir sur @ftvculturebox @MadaniCompagnie fait la preuve que le théâtre, quand il le veut, sait prendre à bras le(s) corps les questions les plus cruciales de l’époque: ne ratez pas les voix de la jeunesse qui résonnent intensément dans #Incandescence et #Illuminations",10405
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,6,0,139,0,0.0,"RT @manuelalduy: #BeauGeste revient! Du plaisir de cinéma avec @pierrelescure,  à la demande @francetv
et
@tomhanks 
@AudreyDiwan
@CanetFR…",10405
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,469,2,0,238,0,0.0772,Quand le théâtre prend à bras le(s) corps les questions les plus brûlantes de notre actualité: #Incandesences et #Illuminations sont deux productions passionnantes de @MadaniCompagnie. Une parole rare et intense ce soir sur @ftvculturebox,10405
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,140,0,0.6467,RT @AlexRedde: Bravo👏🏼🎊🎉Quelle incroyable aventure🙏🏻 Merci à ts les artistes si généreux!Merci à tte la Dream team autour de ce projet fou!…,10405
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,140,0,0.4588,"RT @Electron_Prod: Le #GalaPiecesJaunes : Un grand MERCI aux artistes, aux musiciens, au public, aux équipes, aux techniciens, aux partenai…",10405
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,139,0,0.3182,RT @BeBraveMonster: Pardon mais on assiste à un tournant télévisuel là y’a + de stars internationales au Gala des pièces jaunes sur France…,10405
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,140,0,0.3182,"RT @AlexRedde: ✨ÉVÉNEMENT✨
Ce soir 20h40 sur @France2tv 
Vivez une soirée exceptionnelle avec les + grandes stars internationales et frança…",10405
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,814,3,0,274,0,0.0,"Heureux d’avoir animé les délibérations passionnées du jury #PrixduPublic @France2tv du @bdangouleme et du choix de nos jurés pour Sole Otero @solina et son très bel album #Naphtaline. Pour la quatrième année consécutive, c’est une autrice qui est distinguée par notre jury!",10405
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,140,0,0.0,RT @Francetele: 📚🏆 #FIBD2023 | Notre jury de 9 lecteurs passionnés vient de décerner le Fauve d'Angoulême - Prix du Public France Télévisio…,10405
0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,167,14,0,255,0,0.4374,@Catheri67844802 @piecesjaunes @France2tv @mikasounds @Pharrell @VianneyMusique @angele_vl @GIMS @GautierCapucon @KiDCuDi @BLACKPINK @AlexRedde @ElectronProd @Orch_Lamoureux Ouii! Pardon de l’oubli et merci aux musicien(ne)s pour cet incroyable travail!🙏🎶,10405
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,17735,12,0,303,1,0.0,"Ce soir #gala @piecesjaunes, concert exceptionnel à 20h40 @France2tv avec @mikasounds @Pharrell @VianneyMusique @angele_vl @GIMS @GautierCapucon @KiDCuDi.. et pour la 1e fois à la TV française le phénomène mondial @BLACKPINK pour les enfants hospitalisés @AlexRedde @ElectronProd https://t.co/b7v3capxq2",10405
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,0,109,1,0.0,RT @LudHurel: La folie pour @BLACKPINK pour les #PiecesJaunes et ce samedi @France2tv https://t.co/GTLVNrkqo4,10405
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,5070,7,0,273,0,0.5093,"Ce soir @France2tv, première du #BeauGeste de @pierrelescure pour partager sa passion du #cinéma. Entretien avec @VirginieEfira, @PhilippeLacheau suivi à l’avant-première de son nouveau film, @DamienChazellef pour la sortie de #Babylon etc, etc!🙏@Black_Dprod @manuelalduy 🤞",10405
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,7,0,140,0,0.0,"RT @manuelalduy: Une émission de cinéma de @fredbenudis #EricHAnnezo @Thierry_SCL @ASHPARIS10 @jeromebermyn @Black_Dprod
@francetele 
@mich…",10405
0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1268,4,0,303,1,0.0,Événement ce soir sur @France5tv avec la diffusion de la création du premier opéra de @gilbertogil et #aldobrizzi en version orchestrale #AmorAzul en collaboration avec @radiofrance @michel_orier. La rencontre foudroyante d’univers musicaux venus du monde entier. A ne pas rater! https://t.co/PPt0xHcF9n,10405
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1699,3,0,280,0,0.0,#FemmeVieLiberté retransmission ce soir sur @ftvculturebox du concert de solidarité avec les femmes iraniennes @LeTrianonParis. Des moments rares d’émotion dans les textes et les voix d’artistes du monde entier.@Francetele à voulu soutenir cette initiative citoyenne et artistique,10405
